,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,John Tavares,C,OSH/LDN,17.112,247,215,128,90,343,433,0.91,0.535,0.385,1.442,1.828
1,Zack Torquato,C,SAG/ER,19.334,330,134,117,78,251,329,0.434,0.426,0.293,0.861,1.152
2,Bryan Cameron,RW,BELV/BAR,19.616,318,184,94,46,278,324,0.699,0.33,0.15,1.03,1.18
3,Dale Mitchell,RW,OSH/WSR,19.498,293,136,98,60,234,294,0.482,0.404,0.282,0.886,1.162
4,Chris Terry,C,PLY,18.566,253,114,111,64,225,289,0.59,0.518,0.331,1.105,1.434
5,Logan Couture,C,OTT,18.594,232,111,112,64,223,287,0.525,0.502,0.265,1.03,1.288
6,Taylor Hall,LW,WSR,17.087,183,123,100,57,223,280,0.678,0.6,0.342,1.28,1.62
7,Justin DiBenedetto,LW,TOR/SAR,19.182,239,129,96,54,225,279,0.628,0.484,0.239,1.111,1.348
8,Brett MacLean,LW,ER/OSH,17.976,177,124,89,52,213,265,0.755,0.507,0.318,1.265,1.582
9,Nathan Moon,C,KGN,18.822,251,107,90,61,197,258,0.432,0.39,0.228,0.822,1.05
10,Nazem Kadri,C,KIT/LDN,18.068,242,92,110,56,202,258,0.482,0.549,0.308,1.032,1.341
11,Matt Caria,C,TOR/SSM/MISS/PLY,19.207,239,99,104,54,203,257,0.464,0.478,0.265,0.935,1.2
12,Chris MacKinnon,LW,SSM/OS/LDN/KIT,19.317,250,85,99,72,184,256,0.382,0.46,0.338,0.848,1.186
13,John Hughes,RW,BELV/BRA,18.941,196,80,128,44,208,252,0.408,0.648,0.245,1.055,1.297
14,Luke Pither,C,KGN/GUE/BELV/BAR,19.452,307,104,91,55,195,250,0.46,0.43,0.242,0.885,1.126
15,Justin Azevedo,C,KIT,18.706,177,89,86,74,175,249,0.525,0.525,0.442,1.05,1.493
16,Greg Nemisz,RW,WSR,18.405,246,115,74,59,189,248,0.558,0.32,0.294,0.876,1.172
17,Ryan McDonough,C,SAG,18.952,200,118,84,45,202,247,0.612,0.432,0.22,1.042,1.263
18,Michael Swift,C,MISS/NIAG,19.724,200,94,90,63,184,247,0.493,0.462,0.335,0.955,1.29
19,Cody Hodgson,C,BRA,18.698,197,114,76,53,190,243,0.633,0.488,0.332,1.116,1.453
20,Adam Perry,LW,LDN/BELV,19.925,204,104,88,48,192,240,0.5,0.435,0.24,0.932,1.178
21,Jack Combs,C,SAG,19.763,239,95,64,70,159,229,0.466,0.325,0.32,0.782,1.104
22,Adam Henrique,C,WSR,18.731,238,111,69,48,180,228,0.569,0.355,0.241,0.924,1.168
23,Dustin Jeffrey,C,MISS/SSM,18.8,193,90,78,59,168,227,0.53,0.492,0.322,1.022,1.34
24,Justin Hodgman,C,ER,19.344,254,87,83,47,170,217,0.375,0.344,0.235,0.716,0.952
25,Cory Emmerton,LW,KGN/BRA,18.54,160,80,70,67,150,217,0.508,0.41,0.392,0.928,1.318
26,Bryan Little,C,BAR,18.342,121,83,81,52,164,216,0.69,0.67,0.43,1.355,1.79
27,Ryan Ellis,D,WSR,17.95,168,49,93,71,142,213,0.282,0.575,0.418,0.862,1.275
28,Jordan Skellett,C,MISS/ER/SAG,18.876,281,73,77,60,150,210,0.304,0.416,0.261,0.72,0.986
29,Sergei Kostitsyn,RW,LDN,18.992,122,66,77,66,143,209,0.545,0.64,0.545,1.185,1.73
30,Alex Hutchings,RW,BAR,17.981,229,111,53,44,164,208,0.538,0.246,0.201,0.788,0.985
31,Pat Daley,RW,OTT/PBO,19.5,303,85,80,43,165,208,0.35,0.371,0.206,0.723,0.922
32,Ryan Wilson,D,TOR/SAR,19.864,190,36,81,90,117,207,0.17,0.442,0.515,0.61,1.122
33,Jamie McGinn,LW,OTT,18.362,184,101,71,32,172,204,0.555,0.38,0.182,0.935,1.118
34,Justin Taylor,LW,LDN,19.725,231,102,63,37,165,202,0.461,0.268,0.161,0.73,0.891
