,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Kyle Connor,F,YNG,17.016,174,82,65,48,147,195,634,12.872,0.51,0.398,0.3,0.91,1.21,3.908
1,Denis Smirnov,F,IND/FGO,17.342,160,62,49,31,111,142,503,12.448,0.405,0.312,0.2,0.718,0.915,3.32
2,Seamus Malone,F,DBQ,17.611,163,55,51,25,106,131,444,11.808,0.36,0.328,0.158,0.688,0.845,2.912
3,Jake Randolph,F,OMA,19.024,124,39,51,40,90,130,230,16.71,0.315,0.415,0.325,0.735,1.06,1.86
4,Joe Snively,F,SC,17.956,159,50,46,29,96,125,284,18.63,0.355,0.32,0.188,0.68,0.862,1.875
5,Adam Johnson,F,IND/SC,19.484,121,46,41,32,87,119,352,10.005,0.332,0.342,0.218,0.67,0.888,2.682
6,Matej Paulovic,C,MUS,19.922,129,43,42,34,85,119,345,12.51,0.34,0.322,0.262,0.665,0.923,2.69
7,Liam Pecararo,F,WAT,18.193,135,42,45,31,87,118,345,12.0,0.302,0.342,0.212,0.653,0.862,2.572
8,Nick Swaney,F,WAT,18.142,120,66,29,20,95,115,349,19.315,0.522,0.244,0.149,0.762,0.918,2.728
9,Nick Schmaltz,F,GB,17.062,119,36,41,38,77,115,264,13.715,0.305,0.355,0.325,0.655,0.98,2.245
10,Hank Crone,LW,OMA/FGO,17.82,172,43,38,33,81,114,359,10.855,0.292,0.255,0.222,0.55,0.77,2.472
11,Collin Adams,LW,MUS/USA,17.645,120,51,40,21,91,112,343,11.662,0.325,0.242,0.138,0.565,0.702,2.295
12,Blake Lizotte,C,FGO,18.256,110,31,45,35,76,111,227,13.495,0.28,0.41,0.315,0.69,1.005,2.06
13,C.J. Franklin,F,SF,19.0,115,54,38,19,92,111,370,14.495,0.47,0.335,0.165,0.8,0.965,3.225
14,Dennis Kravchenko,F,SF,18.964,101,35,41,33,76,109,292,11.805,0.34,0.395,0.335,0.74,1.07,2.87
15,Tanner Laczynski,F,CHI/LIN,17.54,111,42,42,25,84,109,335,9.938,0.31,0.31,0.19,0.618,0.808,2.45
16,Dylan Gambrell,F,DBQ,17.304,172,39,35,34,74,108,320,12.352,0.248,0.208,0.195,0.452,0.648,1.955
17,Maxim Letunov,F,YNG,18.068,118,44,40,23,84,107,276,15.88,0.375,0.34,0.195,0.715,0.91,2.34
18,Patrick Grasso,F,DM,18.422,196,43,37,26,80,106,471,10.12,0.264,0.186,0.141,0.45,0.59,2.605
19,Rem Pitlick,F,WAT/MUS,17.954,103,53,35,17,88,105,229,19.585,0.485,0.325,0.155,0.81,0.965,2.14
20,Chris Wilkie,F,USA/TC,17.433,154,59,26,20,85,105,542,10.775,0.415,0.167,0.132,0.582,0.715,3.768
21,Tanner Karty,F,DM,19.312,164,49,31,23,80,103,404,13.11,0.328,0.192,0.132,0.52,0.652,2.468
22,Griffen Molino,F,SF/MUS,20.15,116,26,41,36,67,103,267,9.41,0.23,0.355,0.31,0.58,0.89,2.31
23,Tyler Sheehy,F,WAT/USA/YNG,18.071,111,39,39,25,78,103,388,9.672,0.305,0.28,0.18,0.59,0.77,3.225
24,Andrew Oglevie,F,CR,18.83,159,42,33,26,75,101,319,13.858,0.308,0.255,0.19,0.565,0.755,2.155
25,Jared Thomas,F,SC,19.066,117,37,34,30,71,101,301,12.575,0.32,0.29,0.26,0.61,0.86,2.58
26,Ludvig Hoff,F,LIN,18.164,136,38,31,32,69,101,344,10.525,0.275,0.255,0.245,0.53,0.772,2.482
27,Matheson Iacopelli,F,MUS,19.838,114,64,25,11,89,100,503,12.47,0.56,0.22,0.095,0.78,0.875,4.405
28,Patrick Polino,F,CHI/GB/LIN,19.556,205,43,36,20,79,99,423,11.205,0.262,0.202,0.128,0.465,0.592,2.306
29,Ross Colton,LW,CR,18.51,113,53,34,12,87,99,308,17.465,0.475,0.305,0.105,0.78,0.885,2.755
30,Zeb Knutson,F,SF,19.205,116,53,33,13,86,99,405,13.265,0.46,0.285,0.11,0.745,0.855,3.525
31,Jake Jaremko,C,CHI,19.31,130,37,37,23,74,97,274,10.328,0.227,0.302,0.132,0.525,0.658,1.973
32,Andrew Poturalski,F,CR,19.17,113,39,30,28,69,97,240,15.64,0.34,0.265,0.245,0.6,0.845,2.105
33,Matthew Weis,F,GB,17.817,108,36,35,26,71,97,195,18.1,0.335,0.325,0.24,0.665,0.905,1.815
34,Marcel Godbout,F,DM/CHI/WAT/MAD/SC,19.406,207,56,26,14,82,96,542,10.764,0.279,0.111,0.075,0.389,0.468,2.602
35,Sam Saliba,F,SC/GB,19.185,149,48,31,17,79,96,300,15.555,0.338,0.218,0.118,0.558,0.67,2.035
36,Garrett Gamez,F,TC,18.827,147,29,42,25,71,96,308,10.978,0.24,0.322,0.185,0.56,0.748,2.168
37,Alex Limoges,C,TC/WAT,18.497,98,36,32,27,68,95,221,16.405,0.365,0.32,0.285,0.68,0.965,2.22
38,David Keefer,LW,MUS/DM,18.152,176,38,33,23,71,94,411,9.278,0.242,0.225,0.128,0.465,0.595,2.538
39,Zach Solow,C,DBQ,17.358,95,26,50,18,76,94,182,15.315,0.265,0.485,0.19,0.75,0.935,1.805
40,Taylor Cammarata,F,WAT,17.345,59,38,35,20,73,93,183,20.77,0.64,0.59,0.34,1.24,1.58,3.1
41,Ryan Galt,F,DM/BLM,18.336,175,36,29,28,65,93,373,9.365,0.19,0.172,0.17,0.37,0.54,2.115
