,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Hank Crone,LW/F,OMA/FGO,19.195,218,58,59,50,117,167,480,11.628,0.311,0.358,0.296,0.665,0.96,2.551
1,Kyle Connor,F,YNG,17.266,112,65,52,37,117,154,484,13.44,0.58,0.46,0.33,1.045,1.375,4.32
2,Denis Smirnov,F,IND/FGO,17.342,160,62,49,31,111,142,503,12.448,0.405,0.312,0.2,0.718,0.915,3.32
3,Matej Paulovic,C,MUS,19.922,129,43,42,34,85,119,345,12.51,0.34,0.322,0.262,0.665,0.923,2.69
4,Adam Johnson,F,SC,19.734,115,46,39,32,85,117,346,13.03,0.4,0.34,0.275,0.735,1.01,2.985
5,Nick Swaney,F,WAT,18.142,120,66,29,20,95,115,349,19.315,0.522,0.244,0.149,0.762,0.918,2.728
6,Collin Adams,LW,MUS/USA,17.645,120,51,40,21,91,112,343,11.662,0.325,0.242,0.138,0.565,0.702,2.295
7,Blake Lizotte,C,FGO,18.256,110,31,45,35,76,111,227,13.495,0.28,0.41,0.315,0.69,1.005,2.06
8,Tanner Laczynski,F,CHI/LIN,17.54,111,42,42,25,84,109,335,9.938,0.31,0.31,0.19,0.618,0.808,2.45
9,Joe Snively,F,SC,18.206,111,41,43,25,84,109,235,17.19,0.37,0.385,0.225,0.76,0.98,2.115
10,Mikael Hakkarainen,C,MUS/CHI,19.886,117,40,35,33,75,108,328,12.298,0.392,0.38,0.305,0.77,1.08,3.17
11,Maxim Letunov,F,YNG,18.068,118,44,40,23,84,107,276,15.88,0.375,0.34,0.195,0.715,0.91,2.34
12,Rem Pitlick,F,WAT/MUS,17.954,103,53,35,17,88,105,229,19.585,0.485,0.325,0.155,0.81,0.965,2.14
13,Liam Pecararo,F,WAT,18.442,99,34,42,29,76,105,286,11.795,0.34,0.425,0.285,0.77,1.055,2.89
14,Seamus Malone,F,DBQ,17.86,113,49,39,16,88,104,371,13.345,0.435,0.345,0.14,0.78,0.92,3.275
15,Griffen Molino,F,SF/MUS,20.15,116,26,41,36,67,103,267,9.41,0.23,0.355,0.31,0.58,0.89,2.31
