,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Kyle Connor,F,YNG,17.266,112,65,52,37,117,154,484,13.44,0.58,0.46,0.33,1.045,1.375,4.32
1,Denis Smirnov,F,IND/FGO,17.342,160,62,49,31,111,142,503,12.448,0.405,0.312,0.2,0.718,0.915,3.32
2,Matej Paulovic,C,MUS,19.922,129,43,42,34,85,119,345,12.51,0.34,0.322,0.262,0.665,0.923,2.69
3,Adam Johnson,F,SC,19.734,115,46,39,32,85,117,346,13.03,0.4,0.34,0.275,0.735,1.01,2.985
4,Nick Swaney,F,WAT,18.142,120,66,29,20,95,115,349,19.315,0.522,0.244,0.149,0.762,0.918,2.728
5,Hank Crone,LW,OMA/FGO,17.82,172,43,38,33,81,114,359,10.855,0.292,0.255,0.222,0.55,0.77,2.472
6,Collin Adams,LW,MUS/USA,17.645,120,51,40,21,91,112,343,11.662,0.325,0.242,0.138,0.565,0.702,2.295
7,Blake Lizotte,C,FGO,18.256,110,31,45,35,76,111,227,13.495,0.28,0.41,0.315,0.69,1.005,2.06
8,Tanner Laczynski,F,CHI/LIN,17.54,111,42,42,25,84,109,335,9.938,0.31,0.31,0.19,0.618,0.808,2.45
9,Joe Snively,F,SC,18.206,111,41,43,25,84,109,235,17.19,0.37,0.385,0.225,0.76,0.98,2.115
10,Maxim Letunov,F,YNG,18.068,118,44,40,23,84,107,276,15.88,0.375,0.34,0.195,0.715,0.91,2.34
11,Liam Pecararo,F,WAT,18.442,99,34,42,29,76,105,286,11.795,0.34,0.425,0.285,0.77,1.055,2.89
12,Rem Pitlick,F,WAT/MUS,17.954,103,53,35,17,88,105,229,19.585,0.485,0.325,0.155,0.81,0.965,2.14
13,Seamus Malone,F,DBQ,17.86,113,49,39,16,88,104,371,13.345,0.435,0.345,0.14,0.78,0.92,3.275
14,Griffen Molino,F,SF/MUS,20.15,116,26,41,36,67,103,267,9.41,0.23,0.355,0.31,0.58,0.89,2.31
15,Tyler Sheehy,F,WAT/USA/YNG,18.32,106,38,39,25,77,102,378,10.335,0.36,0.365,0.235,0.73,0.965,3.555
16,Patrick Grasso,F,DM,18.548,179,40,36,25,76,101,450,9.415,0.26,0.202,0.143,0.462,0.605,2.67
17,Ludvig Hoff,F,LIN,18.164,136,38,31,32,69,101,344,10.525,0.275,0.255,0.245,0.53,0.772,2.482
18,Matheson Iacopelli,F,MUS,19.838,114,64,25,11,89,100,503,12.47,0.56,0.22,0.095,0.78,0.875,4.405
19,Anthony Del Gaizo,C,MUS,18.873,157,53,25,22,78,100,310,15.652,0.395,0.178,0.16,0.572,0.73,2.112
20,Ross Colton,LW,CR,18.51,113,53,34,12,87,99,308,17.465,0.475,0.305,0.105,0.78,0.885,2.755
21,Filip Suchy,C,OMA,19.218,101,46,29,23,75,98,255,17.845,0.445,0.28,0.225,0.725,0.95,2.48
22,Jake Jaremko,C,CHI,19.31,130,37,37,23,74,97,274,10.328,0.227,0.302,0.132,0.525,0.658,1.973
23,Sam Saliba,F,SC/GB,19.185,149,48,31,17,79,96,300,15.555,0.338,0.218,0.118,0.558,0.67,2.035
