,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,G/GP,A1/GP,A2/GP,P1/GP,P/GP
0,Nicolas Petan,C,POR,18.548,252,110,159,89,269,358,0.376,0.77,0.397,1.146,1.54
1,Ty Rattie,RW,POR,18.734,259,150,111,86,261,347,0.68,0.505,0.364,1.182,1.546
2,Sam Steel,C,REG,18.677,258,123,137,78,260,338,0.552,0.588,0.303,1.138,1.442
3,Brayden Burke,LW,R.D/LET/MJ,19.767,238,85,148,105,233,338,0.392,0.645,0.464,1.037,1.5
4,Adam Brooks,C,REG,19.424,317,119,150,66,269,335,0.525,0.719,0.3,1.244,1.549
5,Brendan Ranford,LW,KAM,19.494,279,124,129,77,253,330,0.411,0.496,0.316,0.906,1.223
6,Tyler Soy,C,VIC,19.626,323,151,116,60,267,327,0.535,0.46,0.246,0.995,1.236
7,Giorgio Estephan,C,LET/SC,19.645,327,131,97,97,228,325,0.445,0.364,0.364,0.817,1.181
8,Justin Feser,C,T.C,19.256,288,143,99,83,242,325,0.54,0.418,0.305,0.96,1.258
9,Brayden  Point,C,M.J/MJ,18.57,252,134,123,67,257,324,0.62,0.598,0.28,1.22,1.501
10,Sam Reinhart,C,KTN,17.922,250,120,114,85,234,319,0.469,0.514,0.381,0.982,1.364
11,Michael St. Croix,C,EDM,18.558,278,127,137,54,264,318,0.494,0.522,0.206,1.025,1.23
12,Jordan Weal,C,REG,18.668,214,119,117,78,236,314,0.568,0.552,0.4,1.118,1.518
13,Brendan Shinnimin,C,T.C,19.938,199,119,113,80,232,312,0.66,0.59,0.415,1.248,1.662
14,Glenn Gawdin,C,S.C/SC,19.508,312,126,99,87,225,312,0.608,0.414,0.378,1.02,1.398
15,Tyson Baillie,C,KEL,18.894,329,138,99,73,237,310,0.522,0.376,0.258,0.903,1.16
16,Trevor Cox,LW,M.H/VAN/MH,19.156,324,98,145,62,243,305,0.335,0.518,0.282,0.853,1.136
17,Brendan Leipsic,LW,POR,18.452,261,132,113,57,245,302,0.589,0.534,0.25,1.121,1.372
18,Tyler Wong,RW,LET,19.578,317,143,97,57,240,297,0.596,0.389,0.262,0.985,1.25
19,Mitch Holmberg,RW,SPO,19.584,314,147,99,50,246,296,0.65,0.44,0.185,1.089,1.274
20,Tim Bozon,LW,KAM/KTN,19.605,260,140,82,72,222,294,0.564,0.291,0.258,0.862,1.12
21,Cody Glass,C,POR,18.521,239,94,128,71,222,293,0.407,0.755,0.34,1.168,1.506
22,Kailer Yamamoto,RW,SPO,18.088,230,105,120,66,225,291,0.512,0.591,0.342,1.098,1.441
23,Oliver Bjorkstrand,RW,POR,18.684,193,144,90,56,234,290,0.835,0.49,0.31,1.328,1.638
24,Josh Nicholls,RW,SAS,19.51,269,129,95,64,224,288,0.556,0.334,0.246,0.89,1.141
25,Patrick Bajkov,RW,EVT,18.864,342,112,91,84,203,287,0.394,0.392,0.323,0.786,1.106
26,Noah Gregor,C,M.J/MJ/VIC/PA,19.198,249,123,107,55,230,285,0.557,0.454,0.232,1.01,1.242
27,Matthew Phillips,C,VIC,18.57,215,136,97,49,233,282,0.644,0.556,0.231,1.204,1.435
28,Jayden Halbgewachs,C,M.J/MJ,19.516,276,139,84,57,223,280,0.692,0.403,0.247,1.093,1.34
29,Jayce Hawryluk,C,BDN,18.83,232,119,103,56,222,278,0.634,0.552,0.256,1.182,1.438
30,Mathew Barzal,C,SEA,18.432,202,63,123,92,186,278,0.301,0.73,0.585,1.035,1.622
31,Myles Bell,RW,REG/KEL,19.137,319,113,93,68,206,274,0.495,0.331,0.229,0.825,1.054
32,Dante Hannoun,C,VIC/PA,19.152,308,106,109,57,215,272,0.434,0.46,0.176,0.894,1.07
33,Jaedon Descheneau,RW,KTN,19.625,265,111,106,55,217,272,0.232,0.218,0.352,0.448,0.802
34,Stelio Mattheos,C,BDN,18.318,244,123,97,50,220,270,0.639,0.438,0.261,1.075,1.334
35,Brady Brassart,C,SPO/CAL,19.314,323,112,88,69,200,269,0.448,0.333,0.278,0.78,1.058
36,Connor Rankin,LW,T.C/CAL,18.855,339,121,96,51,217,268,0.389,0.348,0.178,0.741,0.919
37,Shane McColgan,C,KEL/SAS/POR,19.767,287,83,96,89,179,268,0.144,0.334,0.152,0.474,0.626
38,Brett Howden,C,M.J/MJ,18.529,248,109,91,67,200,267,0.486,0.467,0.332,0.952,1.288
39,Morgan Klimchuk,LW,REG/BDN,18.603,261,118,100,49,218,267,0.497,0.463,0.213,0.955,1.169
40,Colin Smith,C,KAM,18.364,264,102,101,64,203,267,0.456,0.451,0.279,0.906,1.184
41,Brandon Magee,RW,CWK/VIC,19.676,318,113,102,49,215,264,0.405,0.454,0.168,0.862,1.03
42,Brad Morrison,C,P.G/PG/LET/VAN,19.727,334,112,90,61,202,263,0.348,0.331,0.223,0.68,0.903
43,Brandon Hagel,LW,RD,19.178,250,96,108,59,204,263,0.462,0.528,0.24,0.99,1.228
44,Adam Hughesman,LW,T.C,19.796,203,107,94,60,201,261,0.57,0.48,0.318,1.05,1.368
45,Brenden Kichton,D,SPO,19.368,276,66,112,81,178,259,0.268,0.474,0.312,0.739,1.052
46,Nick Merkley,C,KEL,18.378,245,85,123,51,208,259,0.344,0.483,0.165,0.824,0.991
47,Tim  McGauley,C,SAS/BDN,19.18,276,102,91,65,193,258,0.415,0.314,0.251,0.734,0.987
48,Chad Butcher,RW,M.H/MH,19.672,301,82,107,69,189,258,0.344,0.503,0.298,0.847,1.146
49,Mark Stone,RW,BDN,18.591,176,89,113,55,202,257,0.51,0.652,0.322,1.162,1.482
50,Reid  Gardiner,RW,P.A/PA/KEL,19.719,290,124,81,52,205,257,0.564,0.346,0.256,0.908,1.168
51,Dylan Wruck,LW,EDM,19.103,258,86,94,75,180,255,0.319,0.412,0.356,0.738,1.094
52,Curtis Valk,C,M.H,19.663,270,125,80,50,205,255,0.541,0.32,0.214,0.862,1.082
53,Ryan Gropp,LW,SEA,19.122,258,117,74,63,191,254,0.49,0.34,0.271,0.826,1.098
54,Reid Duke,C,LET/BDN,19.664,311,115,91,47,206,253,0.51,0.352,0.154,0.862,1.014
55,Emerson Etem,RW,M.H,18.498,202,143,79,30,222,252,0.77,0.448,0.14,1.218,1.358
56,Jordy Bellerive,C,LET,18.498,265,110,75,67,185,252,0.452,0.331,0.286,0.784,1.069
57,Chase De Leo,C,POR,18.017,279,110,84,57,194,251,0.481,0.352,0.226,0.835,1.058
58,Luke Philp,C,KTN/RD,18.921,264,103,88,60,191,251,0.452,0.431,0.17,0.883,1.047
59,Brendan  Gallagher,RW,VAN,18.61,192,126,78,45,204,249,0.69,0.41,0.242,1.1,1.34
60,Dryden Hunt,LW,REG/M.H/MJ,18.872,269,117,77,55,194,249,0.568,0.358,0.266,0.927,1.189
61,Cole Sanford,RW,M.H/MH/REG,19.252,260,126,67,56,193,249,0.56,0.258,0.218,0.82,1.038
62,Tyler Steenbergen,C,S.C/SC,18.813,267,123,71,55,194,249,0.644,0.349,0.336,0.992,1.328
63,Matteo Gennaro,C,P.A/CGY/PA/SC,19.526,338,124,70,54,194,248,0.521,0.277,0.201,0.798,0.998
64,Jack Walker,LW,VIC,19.191,318,101,85,61,186,247,0.397,0.352,0.191,0.747,0.94
65,Matt Needham,C,KAM,19.446,317,87,95,65,182,247,0.32,0.344,0.233,0.665,0.899
66,Matt Bradley,C,M.H/MH/REG,19.772,281,111,72,64,183,247,0.45,0.305,0.23,0.759,0.989
67,Coda Gordon,LW,S.C,19.178,258,98,88,58,186,244,0.368,0.347,0.233,0.714,0.945
68,Mark  McNeill,C,P.A,18.687,272,97,83,63,180,243,0.376,0.335,0.25,0.711,0.962
69,Jackson Houck,RW,VAN/CGY,19.611,312,107,76,59,183,242,0.356,0.306,0.195,0.658,0.855
70,Jansen Harkins,C,P.G/PG,18.378,275,75,110,57,185,242,0.298,0.42,0.228,0.718,0.94
71,Max Gerlach,RW,MH/SAS,19.574,269,136,62,44,198,242,0.556,0.25,0.194,0.802,0.995
72,Davis Koch,RW,EDM/VAN,19.289,311,87,104,51,191,242,0.338,0.395,0.206,0.735,0.94
73,Todd Fiddler,LW,M.H/P.A/SPO/M.J/P.G,19.238,280,127,70,44,197,241,0.57,0.32,0.211,0.89,1.096
74,Braylon Shmyr,LW,BDN/SAS,19.365,300,111,92,37,203,240,0.473,0.403,0.135,0.876,1.01
75,T.J. Foster,RW,EDM,19.426,272,92,79,69,171,240,0.369,0.302,0.305,0.674,0.978
76,Chase Witala,LW,P.G/PG,19.336,302,120,79,40,199,239,0.494,0.298,0.164,0.795,0.951
77,Adam Helewka,LW,SPO/RD,19.28,244,119,70,49,189,238,0.622,0.358,0.188,0.985,1.172
