,Name,Pos,Team,Age,GP,G,A1,A2,P1,P,Sh,Sh%,G/GP,A1/GP,A2/GP,P1/GP,P/GP,Sh/GP
0,Kyle Connor,F,YNG,17.016,174,82,65,48,147,195,634,12.872,0.51,0.398,0.3,0.91,1.21,3.908
1,Andrew Miller,F,CHI/DM,19.806,222,75,71,31,146,177,512,14.14,0.326,0.239,0.115,0.565,0.682,2.188
2,Matt White,F,OMA/DM,19.036,208,67,58,39,125,164,558,12.168,0.405,0.345,0.23,0.752,0.98,3.22
3,Daniil Tarasov,F,WAT/IND,19.49,119,84,39,40,123,163,503,12.598,0.552,0.26,0.252,0.812,1.065,3.802
4,Taylor Cammarata,F,WAT,16.844,119,65,62,35,127,162,312,20.85,0.545,0.52,0.295,1.07,1.365,2.625
5,Matt Leitner,F,OH/FGO,18.051,167,51,74,33,125,158,364,14.745,0.345,0.458,0.213,0.802,1.018,2.305
6,Shane Sooth,F,SC/DBQ,19.536,189,35,68,46,103,149,376,11.395,0.206,0.378,0.229,0.586,0.815,1.918
7,Brock Montpetit,F,WAT,18.702,169,53,51,38,104,142,383,13.908,0.365,0.355,0.227,0.718,0.945,2.535
8,Dominik Shine,F,LIN,18.536,188,64,45,25,109,134,482,14.214,0.409,0.259,0.167,0.668,0.835,2.824
9,Seamus Malone,F,DBQ,17.611,163,55,51,25,106,131,444,11.808,0.36,0.328,0.158,0.688,0.845,2.912
10,Jake Randolph,F,OMA,19.024,124,39,51,40,90,130,230,16.71,0.315,0.415,0.325,0.735,1.06,1.86
11,Dennis Kravchenko,F,CR/SF,18.714,135,43,48,39,91,130,353,11.865,0.302,0.332,0.312,0.635,0.945,2.555
12,Kyle Novak,F,GB,19.173,126,44,66,18,110,128,269,12.45,0.282,0.42,0.115,0.702,0.815,1.777
13,Seth Ambroz,F,OMA,16.708,172,60,37,29,97,126,536,11.098,0.37,0.213,0.178,0.58,0.76,3.338
14,Vince Hinostroza,F,WAT,17.702,151,53,46,27,99,126,414,13.035,0.4,0.338,0.222,0.742,0.96,2.945
15,Joe Snively,F,SC,17.956,159,50,46,29,96,125,284,18.63,0.355,0.32,0.188,0.68,0.862,1.875
16,Austin Cangelosi,F,YNG,17.553,109,50,47,26,97,123,243,21.495,0.465,0.43,0.24,0.895,1.125,2.22
17,Mike Cichy,F,TC/IND,17.69,115,50,47,24,97,121,387,12.495,0.44,0.41,0.21,0.85,1.06,3.385
18,Blake Coleman,F,IND/TC,18.298,117,44,38,38,82,120,339,11.95,0.375,0.325,0.32,0.695,1.02,2.89
19,Nick Schmaltz,F,GB,16.811,130,37,43,39,80,119,271,13.6,0.258,0.332,0.28,0.585,0.867,1.928
20,Adam Johnson,F,IND/SC,19.484,121,46,41,32,87,119,352,10.005,0.332,0.342,0.218,0.67,0.888,2.682
21,David Goodwin,F,GB/SC/CR,19.8,179,43,39,36,82,118,411,9.832,0.23,0.225,0.205,0.455,0.66,2.335
22,Mike Seidel,F,CR,19.948,118,45,44,27,89,116,362,12.175,0.38,0.37,0.23,0.755,0.985,3.065
23,Patrick Divjak,F,SF/WAT,19.79,171,47,38,31,85,116,400,11.778,0.298,0.222,0.19,0.522,0.712,2.53
24,Andrew Oglevie,F,CR,18.704,211,48,35,31,83,114,384,13.95,0.304,0.25,0.19,0.555,0.745,2.09
25,J.T. Brown,F,WAT,18.706,96,48,36,29,84,113,305,17.125,0.48,0.37,0.29,0.85,1.14,2.935
26,Matthew Weis,F,GB,17.566,141,42,39,31,81,112,244,17.198,0.322,0.302,0.21,0.628,0.84,1.82
27,Tanner Karty,F,DM,19.186,200,55,32,24,87,111,448,13.315,0.315,0.18,0.114,0.494,0.607,2.343
28,C.J. Franklin,F,SF,19.0,115,54,38,19,92,111,370,14.495,0.47,0.335,0.165,0.8,0.965,3.225
29,Reed Seckel,F,GB,19.55,114,35,44,31,79,110,239,14.135,0.31,0.385,0.27,0.695,0.97,2.12
30,J.T. Stenglein,F,YNG/WAT/SC,18.431,151,56,32,21,88,109,441,10.795,0.368,0.255,0.14,0.625,0.765,3.075
31,Ryan Walters,F,DM,17.38,135,39,43,26,82,108,389,8.218,0.255,0.29,0.205,0.545,0.745,2.73
32,Dylan Gambrell,F,DBQ,17.304,172,39,35,34,74,108,320,12.352,0.248,0.208,0.195,0.452,0.648,1.955
33,Max Cook,F,GB/IND,18.536,173,46,39,22,85,107,341,13.425,0.298,0.245,0.135,0.542,0.678,2.098
34,Nicholas Schilkey,F,GB,17.846,118,48,42,17,90,107,319,14.62,0.405,0.355,0.145,0.765,0.905,2.705
35,Maxim Letunov,F,YNG,18.068,118,44,40,23,84,107,276,15.88,0.375,0.34,0.195,0.715,0.91,2.34
36,Alex Broadhurst,F,GB,18.025,108,39,34,33,73,106,212,17.925,0.365,0.32,0.31,0.68,0.99,1.97
37,Ryan Kretzer,F,LIN,19.494,106,48,32,26,80,106,342,14.585,0.47,0.295,0.245,0.765,1.005,3.215
38,Mark Anthoine,F,CHI/SF,18.276,172,49,39,17,88,105,498,9.995,0.325,0.242,0.105,0.565,0.672,3.125
39,Chris Wilkie,F,LIN/USA/TC,17.308,155,59,26,20,85,105,542,9.542,0.392,0.158,0.119,0.55,0.669,3.534
40,Tyler Sheehy,F,WAT/USA/YNG,17.946,118,39,39,26,78,104,400,8.422,0.28,0.28,0.198,0.565,0.762,3.189
41,Zemgus Girgensons,F,DBQ,17.192,100,45,36,23,81,104,318,14.14,0.45,0.36,0.23,0.815,1.04,3.185
42,Stephane Da Costa,F,SC,18.681,99,43,35,26,78,104,400,10.22,0.445,0.36,0.26,0.8,1.065,4.07
43,Kevin Roy,F,LIN,18.322,59,54,35,15,89,104,306,17.65,0.92,0.59,0.25,1.51,1.76,5.19
